rating,text
2,"Skip this horrific remake and rent the original. It had far more class, charm, better performances, and vibrant energy from its cast with rousing, memorable songs. You see, that's what happens when you rely on ACTING and DIRECTING and CREATIVITY instead of special effects. This new one belongs in the garbage heap with the rest of the recent CGI-animated pop-culture trash.

In this new film, Tim Burton has sucked the life out of the chocolate factory, and put it all into computer graphics. That said, Christopher Lee and Deep Roy are decent, and Johnny Depp tries his best to breathe some life into into his character (which is quirky and at times funny), but this dull, thudding remake of the original is so full of sneering, boring, sullen, plodding, snotty performances from the dregs of a supporting cast...it sucks! Each snotty spoiled brat is dutifully trotted out to screw up in Willy's factory and meet some horrible fate...and then the hundreds of clones of actor Deep Roy's Oompa Loompas come out and sing totally unintelligible songs. Willy Wonka keeps yelling at the ""TV kid"" to ""Stop mumbling"" ...and yet every song the Oompa Loompas sing is garbled gobbledegook. I felt embarrassed for Christopher Lee, Johnny Depp and Deep Roy. You don't give one rat's butt about the rest of the cast. I haven't seen a worse group of actors in a long, long time. Perhaps Burton was hoping the CGI would save them? Each scene is delivered with such a lack of enthusiasm and energy, I almost couldn't believe it.

Skip this shlock, and go rent the wonderful original with Gene Wilder as Willy Wonka."
2,"What can I say about how incredibly bad this movie was?? Everything about it was just wrong and even mildly offensive...the ugly oompa loompa (as people have mentioned, one ugly little man computer generated into many), Johnny Depp's creepy and weird interpretation of Willy Wonka (I'm not obsessed with Michael Jackson but you can't deny that there are serious similarities including that femininely creepy giggle of his), Danny Elfman's really bad songs (which is weird because I normally love his composing), and the whole back story to Wonka's childhood--completely unnecessary; more character development for the kids could have been used in that time. But that's no surprise given the fact that the plot in general was all over the place and almost sloppy. To top it all off, the pace of this movie is slow, which is odd for a story that has so much going on.

Basically, the whole movie just rubbed me the wrong way and by the time the credits rolled I was certain that I hated it.

I have liked some of Tim Burton's previous work (as well as Johnny Depp's) and though I pretty much knew it wasn't going to live up to the original (and realized it would definitely be darker with Burton at the helm), I never imagined it would be this bad. It's dark and twisted (not in a good way) and just plain creepy with no real heart and charm. When people start making jokes about cannibalism in a ""kids movie"", I think it's pretty safe to say you should head for the exit.

That being said, there were two good things about this movie...one was the boy who played Charlie...probably one of the few actors here that had any genuineness and charm at all....and the sets and special effects. Visually this movie is stunning in parts, but that certainly doesn't save it. Not by a long shot. It is the reason I give it a 2 instead of a 1 however.

If you love the original film like me, save yourself and DO NOT WATCH THIS VERSION. You'll be kicking yourself in the end...I am."
2,"Now here's an example of how NOT to do a remake.

Virtually everything that made the book and 1971 film great, is absent here. There's no Candy Man song, the Oompa Loompas have been dumbed down to 2000's era pop singers, Willy Wonka has been body-snatched, and a very flat performance from the cast.

I felt a small part of me die inside when one of the kids said ""retard"" while playing a Call of Duty-esque game.

Simply one of the worst, most unfaithful, disposable and unnecessary remakes of all time.

The book and original movie will always be classic. But this just took a huge dump all over that."
2,"I remember being a fan of the original movie. Granted I was about five when I saw it, but it seemed to be a fond memory. I wish I could have left it as that. All I wanted to see was painted dwarfs singing the Oompa Loompa song, but instead we get a cloned midget Mexican doing theater.

As a homage to the original:

Oompa Loompa Doopeety Doo, This movie was worse then sitting in poo, Oompa Loompa Doopeety Dee, Rather than seeing this again I would drink my own pee.

My friend got me free passes to this movie, and I still felt compelled to ask for a refund. Complete and utterly boring. No redeeming value what so ever."
2,"I'm already not a big fan of the Charlie and the Chocolate Factory franchise, but this movie was the cherry on top of my hatred. The kid actors are fine, pretty impressive work, Johnny Depp was also pretty good but oh my god. Willy Wonka, his character makes me furious. Mainly the very end and his relationship with his father is so boring and it makes no sense. I noticed this pattern in media where in sequels/reboots villains/antagonists get a sad backstory so you feel bad for them (ex: The onceler from the Lorax) but I can't feel bad for a man who I already saw being jolly about killing kids before. Bad movie, Tim Burton disappointed me with this one."
2,"My title pretty much sums it all up really! This film is cold, it's dark and it's depressing! The only thing going for it is that the story is closer to the book! Other than that it offers nothing!

The characters are equally depressing! The kids and the parents just seem miserable! You'd think they'd been dragged kicking and screaming to the factory against their will, and where was Charlie. I thought he was one of the main characters yet as soon as they were in the factory, he was like a side character! Then there is Willy Wonka himself! I don't even know what to say about him! It was just awful! Creepy and Unlikable, and what the hell was his backstory all about?

Nope, when I think of Willy Wonka and the Chocolate Factory, I think fun, charming, happy. All the things a Tim Burton film ain't!

Big fat stinker!!!"
2,"First of all, let me just say that I am a fan of Tim Burton's films. I love the dark Gothic themes he usually sets his films. But his version of the classic Willy Wonka and the Chocolate Factory completely ruined it for me.

Tim Burton's Charlie and the Chocolate Factory is one of the worst remakes I have seen. Johnny Depp's portrayal of Willy Wonka is just terrible! And the Oompa Loompa musical numbers are horrible! Also there is no need to add the Willa Wonka back-story into the movie. I did enjoy Freddie Highmore's performance as Charlie and the other children were also good. The set design is great, the only thing Burton did get right.

Overall, this is the worse of Tim Burton and Johnny Depp, both of whose work I normally enjoy. This film is a major disappointment."
2,"this is a remake, which is based on a child's novel. I've tried to give this movie higher rating, but it's impossible. Lets get this over quick, unlike this revamp of a classic ""no need to update"" film, which drags on and on and on. First, Johnnie Depp drops the ball for possibly his first time. He comes off scary or creepy, How many people hint to Micheal Jacksonian? pale white, creepy demeanor and aimless babblings? This Wonka is ""to"" alienated and removed from reality, unlike the very wise, eccentric, sarcastic and yet confidently and upbeat as well as resilient Mr. Wonka in the book and 1974 classic film, this Wonka is one slip away from suicide watch or a protection order to stay 1,000 feet away! that right there ruins the entire premise. No matter how many cynical teens or adults (few parents over 30) like this, it was made to be a children's film. an eccentric and wry confectionery King, who loves sweets should never be played so near scary and creepy and weird. eccentric and weirdo are not the same. Also all the kids and parents chosen are bland, forced and uninteresting in there characterizations. The songs are not hum-able, does anyone even mumble to themselves any of the songs throughout this lame flash and shock film? notice how it's rating keep slipping over the 7 years? great film maintain and increase. soon my 2 will be the average,..watch the original, don't waste you time on this big money and hype offering."
2,"I share Gene Wilder's sentiment on this one. ""Hey, let's see if we can make more money off of Willy Wonka"" I hate to cut down a movie like this but it's in my all time top 5 bad ones.

Why? Bad, Bad Bad! I Don't know where to start, they really flushed this one down the toilet. I like Tim Burton, I like Johnny Depp, I've liked everything I've seen Christopher Lee in also but this, eeek! First of all what is with the face make-up? This is Willy Wonka Folks, Not Michael Jackson.

He just wasn't likable either! The character development on him didn't work, it was several minutes of un-needed film. It didn't help the movie.

His bit about cannibalism: Not Funny His bit about his old factory employees: Not Funny I may as well prepare myself for this one because I know that someone out there is reading this comment and thinking ""But, they tried to follow the book with this one"".

Okay, they did the chocolate palace and the squirrel bit and therefore they get credit for ""following the book"". The movie still sucks! They took a classic, a family-oriented masterpiece and royally messed it up. I don't care what they ""followed"" it just wasn't good this time around.

Johnny Depp should have quit after reading the script to this, I've seen him do so much better before.

While we're at it why don't we re-do the Sound of Music with Brittney Spears as Maria von Trapp. Wait, never mind, forget I mentioned that. Just my luck, someone will probably do that.

Gotta give this one a 2 0ut of 10 just for casting, the kids good performance and for a few funny bits. The rest of it is really painful to watch."
2,"Call me a grinch but I found this movie pretty heavy-handed & mean-spirited. I've liked Depp in other things, but his Willy Wonka seems like a called-in performance, on the order of a high-school play where the boys play the girls.

There's a lot of malevolence that seeps through, too, which although pretty common in Tim Burton movies, is really quite pronounced in this one.

The golden-ticket winners are all pretty much set-up as the more reprehensible representatives of a self-involved & greedy society but even so their rather gross methods of dispatch & WW's glee comes off as pretty creepy for family fare. Everything that works in his film is an obvious tribute/homage/borrowing from earlier (& better IMO) films, especially ""The 5000 Fingers of Dr. T"" & the final scene in ""Kid Millions"".

It's not that I would worry about the mental health of my kids seeing this, it's that their health is good enough that I know they would find it seriously wanting."
2,"This is the worst remake I've ever seen. I love the 1971 version and I love Johnny Depp so maybe I was expecting way too much. The special effects were even better in 1971. Depp's interpretation of Willie Wonka reminded me of Edward Scissorhands without the scissors. The boy who played Charlie was very sweet though. To be honest, I've never read the book, so I don't know which version is more true to the Dahl book. However, the 2005 version doesn't even seem to have an anti-climatic ending I missed the bubble scene with Charlie and Grandpa Joe. Why were the oompa loompas all clones of the same guy? Also, it was never clear what they were singing about the children as they were eliminated. When I saw it today, there were only about 20 people in the theater. It seemed like they couldn't get out of there fast enough when the movie ended. I usually like to read all of the credits before I leave, but I suddenly realized I was all alone."
2,"I was deceived by the fairlytale like atmosphere. Starting from burning down the dolls, Crazy Wonka continuously abuses the children. So disgusting."
2,"It's bad in general. Poorly directed, terrible music soundtrack and Johnny Depp is generally creepy as Willie Wonka. I think Tim Burton tried too hard to make it entertaining."
2,"This film tells the story of Charlie Bucket, a child of modest origins who wins, thanks to a golden ticket, the possibility to visit the wonderful chocolate factory of the eccentric industrialist Willie Wonka, whose story is also told through the film, which focuses action in Charlie's journey inside the factory, along with five other children and their parents. The child who reaches the end of the visit can get a prize, but each one has a weakness that will be tested in each room. The result is a series of accidents involving children, who yield to their weaknesses and vices, being readily assisted by their parents and workers of the factory, the Oompa Loopas.

This film was based on the children's novel by Roald Dahl, which already has an adaptation to the cinema dating from 1971. Anyone who has read the book or watch this movie with attention quickly notice that there is a didactic purpose behind the story. All children except Charlie, showed a character flaw, a vice or wrong behavior, and the ""fate"" of them is just the result of failing to resist it (two had addictions - television and chewing gum - one was greedy and another was so spoiled that no one could contradict it). Most children's stories have moral grounds and lessons to be learned, it isn't new and proves its character as a children's tale.

I think Tim Burton, director of this film, conceived it in a mistaken way. This movie seems too adult for a children's story and, at the same time, it seems too childish for a teen audience. So it ends up in a ""middle ground"" between them, a fact that wasn't positive. No one questions the qualities of Tim Burton, who has accustomed the public to great but eccentric films. However, his vocation isn't the children's audience. He has made animated films (""Corpse Bride"" is the most notable example) but they were all directed for adults or adolescents. And this is a children's story, that would have been better in a children's movie. Maybe someone at Disney Pixar can make a good adaptation of this tale."
2,"When I heard a remake was being done of this movie and that Depp was going to star in it I was optimistic. The book was good and the original movie was entertaining as a child, though incredibly dated visually. When I saw the first preview that optimism vanished and I was very disappointed by what I saw. That was reinforced by both the critics' reviews as well as the public reviews after the movie was released.

I opted to wait for it to arrive on DVD, and then only watched it when a friend loaned it to me, and I'm very happy that I didn't spend a penny on this. The movie was absolutely atrocious, and I can't for the life of me figure out how it has an average rating of 7.5 on IMDb. Every person I've ever talked to that has seen this movie did not like it. The movie is so bad that I really don't even know where to begin with a review! Suffice to say that I didn't even stick around to watch the ending, I called it quits about 3/4 of the way through the movie and I very rarely do that, especially if I'm watching a DVD.

The movie, at least what I saw of it, was pretty much word for word and scene for scene, identical to the original. The cast of characters was also the same. The Oompa Loompas looked to me to be digital copies of a single Oompa Loompa, but I'm not positive.

The biggest disappointment to me was Depp's portrayal of Willy Wonka. I really like him as an actor, and there are few movies he's put out that I haven't enjoyed, but I couldn't stand him in this movie. This is unfortunate because Willy Wonka is an interesting character that has a lot of potential for a good actor. I don't know how the character was written but Depp played it very effeminately, which seemed to me to just be weird, and not in a good way.

I could go on and on about all the disappointments of this movie, but it really just seems like a waste of time. Whatever you do, no matter how much you liked the book, the original movie, or Jonny Depp, don't pay a cent to see this. If you must see it, wait until it comes out on cable or eventually network television."
2,"I don't understand it, why do people like Tim Burton? I mean, tell me a great film he did? He has done many good films including Edward Siccorhands and Big Fish. I guess people mistake his amazing artistic style with good directing, it is not. He has no sense of emotion in his films, no sense of pace, and no sense of musical style. Charlie and the chocolate factory had a brilliant artistic style except for his art direction in terms of the ""oompa-lumpas,"" which were pitiful compared to the originals. The most glaring fault of the film and what ruined it for me were the horrendous songs, while the original had many tunes which have lived through the ages, this version tried to ""modernize"" these tunes with terrible results. Since this is the heart of the film it utterly ruins the entire experience. The only saving grace of this film is johnny Depp's performance, which manages to make laughs from terrible dialogue and keeps you interested through its sheer spontaneity. In short, an awful film with another showpiece performance by Johnny Depp."
2,"Stupid and primitive movie imposing wrong and corruptive ideas (like communistic) that all poor are good people and the riches are all spoiled, corrupted, bad, etc., who don't deserve all that richness and success they have, that all that is needed to be done is to give to a poor kind man a big successful enterprise and this would be a way to make the world better. How that looser Mr. Bucket (he is exactly like his father and Charlie's definitely gonna be the same)could run the factory if he was incapable to support his own family properly? How these poor kind people could make the world better if they are unable to make their own lives better?

And this is unbelievable that a twelve-year boy is happy with his family though they could not give him anything but a spoiled cap from toothpaste tube and a bar of chocolate once a year. He would be, if he didn't know that other children have normal dwelling, food, toys etc. Family love and support are VERY important, but they are just unable to compensate essentials and all other natural human (and children's) wants. Extremities shown in the movie are not convincing.

Johnny Depp is amusing, as usual. His acting (or rather making grimaces) is the only thing worth seeing in this movie."
2,"I can hardly believe how many positive reviews this movie has received. I have not been this disappointed in a movie since the Blair Witch Project fiasco. Charlie and the Chocolate Factory was a painful movie to watch. There were people actually asleep in the theater.

Charlie, played by Freddie Highmore was adorable. Depp was funny in an OCD way, but not enough to carry this joke of a reproduction. The songs were terribly lame. They had ONE Oompa Loompa, played by Deep Roy, and he was digitally reproduced a couple hundred times to make the entire population of Oompa Loompa's in the factory. I almost walked out when I saw that. How can you have ONE Oompa Loompa? I know we have come a long way in digital enhancements but this was just sad and cheap. Someone in Loompaland is rolling over in their grave.

If you love the first one like I did, don't bother spending 9 bucks to see this in the theater. In fact, don't bother spending anything on this...rent or buy the original and pretend this never came out."
2,Creepy and strange just like all the previous Burton films. It also stars most of the actors seen in his previous films. I'm sure it's adored by the non-conformist types because it's different... And I don't mean 'good' different. Just rewatch the version from 71 and watch Gene Wielder put Depp to shame.
2,"It's taken me 13 years to properly sit down & watch this remake. Having not really been a fan of Johnny Depp over the years, I have to say that this film really doesn't suit him. I don't think he was right for the role at all. But then again, who else would be perfect other than the original Gene Wilder.

I've given this one a chance now & finally watched it (right now in 2018) & I just can't get over how bizarre Depp plays the role: creepy, wooden, sarcastically annoying to the children in the film. His laugh is horrendous & his head-bopping to the Oompa Loompas songs & dances. It's like he's at a concert & he's enjoying it more than the children.

The child actors - I don't recognise one single one & can't say I've seen any of them in anything else. Since this movie was made in 2005 I don't think this film has given them any recognition since we're now in 2018 & you never see or hear of any of them. Whereas the 1971 classic is still there in people's hearts (including mine). The original movie with Gene Wilder still holds conventions around the world where the original actors (Peter Ostrum, Julie Dawn Cole) attend for photo signings but I have to say; just what recognition can one give this 2005 remake. The children in this film also show no excitement - no emotion - no laughs or thrills considering they're in a chocolate factory. There's just no engagement & I have to agree with one of the other reviewers on here; watch for the scene when they're in the river boat tearing down at fast speed: the children make no noise of excitement, no screams, no joys. Nothing.

I think the most impressive part of the movie is with the squirrels. I'll give this one credit cause it actually quite impressed me the effects of it. & I think it's trying to show you that squirrels can be quite scary (imagine approaching one yourself & it pouncing on you for attack!)

Can't say I think much of the Oompa Loompas. Never really thought much of Deep Roy (who plays the duplicated Oompa Loompas). I met him once at a convention here in the UK & the guy looked miserable as sin, he looked like he didn't want to be there. Most probably because there was nobody at his table wanting an autograph. I tried to say hello but he just barely said one word back.

I'm not gonna say I dislike this movie nor did I enjoy it. I've just got no feeling to want to watch it again. But the original 1971 is always a classic and when it comes to a good egg, I'll be cracking open the dvd to the original anytime!"
2,"Johnny depp's portrayal of willy wonka was like watching Michael Jackson on an unending LSD trip, sporting the voice of a Christian televangelist's wife. He bumbles through the storyline, seemingly clueless and inept and lacking all self-awareness- a tragic child-man who vomits into his own mouth when compelled to use the words ""family"" or ""parents"" - a stark contrast to the sublimely wise and insightful character portrayed by gene wilder, who drew lines from famous works of literature to draw home didactic points to those wise enough to listen. Depp's Wonka is motivated by some dark, nightmarish past, by a father who not only abandoned him for eating candy, but took the entire apartment complex with him. Poor character portrayals, interspersed with songs so blatantly bad one hopes, even as you hear them, that they will be utterly forgettable. The fact that the soundtrack makes the lyrics difficult to discern thankfully helps in that regard.

I liked nightmare before Christmas and believe Tim burton has talent, but watching the repetitious motifs/moods/tones of his movies is like watching George Lucas futilely churn out Star Wars episodes 1 and 2, and wondering how episode 4 ever came from the same formulaic mind.

I sadly wish I had never seen this movie. It's pedophilia undertones and creepy portrayal by Depp have marred the original forever for me."
2,"The most pathetic movie ever, never expected that. The opening was real good but then each passing minute brought it down crashing till there was left nothing but debris in the end. I believe that those extreme efforts which were put in to make this movie thoroughly unpredictable from the very beginning actually spoiled what could have been a brilliant tale. I went watching this movie only because i like Johnny Depp's acting skills a lot but soon i realized that any good movie isn't just made up of highly skilled actors or strong line up of charterers, instead it's an art of story telling that not everyone can master. every exquisite cinema is the eye-craft of an equally brilliant director. This one turned out to be a totally senseless-hopeless cinema for me."
2,"I like the ending, very much indeed! At our local Odeon Cinema we went to see it and, although I though ""oh what a nice ending! You just can't ask for a happier ending!"", in spite of that part, I thought of this film as, if you like, very stale, soggy old sweets (long past its sell-by-date) when compared to the 1971-classic. Now that was a GREAT film and it's just a shame my 7-year-old step-brother (who will be 8 pretty soon) watches it non-stop, all-day, everyday! I'm not stopping him but, you know, it is quite annoying when you see the same film, the same music, the songs, the same actors, the same voices (that get irritating), the same picture, the same narrative, the same settings, the same introduction - OHH! It's VERY annoying but he is only 7 going 8, I suppose so he is still quite young. Perhaps he ain't too keen on the stupidity of this new updated version, either. I wouldn't blame him if he did because this is an hour and fifty minutes of absolutely idiotic dullness. What made Warner Bros. think that them pathetic songs would appeal to anyone, which (more fool them) people did like, especially my sister, Nat. The songs from the original like, ""Pure Imagination"", ""The Candy Man Can"", ""The Oompa Loompa Theme"" and more are classics and the new songs in this 2005-update are simply incompetent in comparison - they're poor, they're rubbish, they're irritating, they're not at all entertaining and worst of all, the acting! OH the acting! I hate it! Johnny Depp looks absolutely ridiculous as Willy Wonka not to mention girlie, he looks like he's a drag queen here and Veruca Salt lacks the attitude of a spoilt, bratty, I-Want-It-Right-Now kind of girl, she seems extremely rational, her voice is very dull, the boat-ride in the factory is totally unexciting, the factory-tour is dull, Grandpa Joe's performance irritates me and if there is any comedy all I can say is that it's unfunny and completely ridiculous. If this is what Roald Dahl would've wanted all this time then for one thing more fool him and for another thing I pity him! What kind of imagination did he have exactly? An unimpressive one by what it sounds! I'm no fan of his published works, to be honest!"
2,"After his ""Planet Of The Apes"" 'reimagining', I didn't think Tim Burton could do any worse. Perhaps he might try to redeem himself by taking on smaller, more personal films like he used to. Or at least if he would again tackle larger films, inject them with the same twisted whimsy that made his early films so memorable. Boy was I wrong. The moment ""Charlie And The Chocolate Factory"" started I knew I was in for a soulless, uninspired mountain of drivel. From the heavy oompah-pounding and oh-so eerie choir that Danny Elfman has used ad nauseam, to the moderately quirky visuals that Burton seems to be comfortable with (he must have forgotten the wonderful art direction from ""Beetlejuice"" or ""Edward Scissorhands""), to Johnny Depp's mediocre portrayal of Willy Wonka, everything about this shameful mess was wrong. Was Burton trying to stick close to the book while injecting it with small references to the Mel Stuart film? Maybe he was trying to do the opposite, redoing the film while here and there tucking in a nod to the Roald Dahl book. Whatever he was trying, he failed, miserably. There is none of the charm or lightheartedness from the Mel Stuart version, none of the smart, dark sarcasm from the Roald Dahl story. Instead there was just a flat story, flat acting, and a flat musical score. I didn't care about a single character, least of all Charlie. The subplot of Willy Wonka and his father added nothing at all. In fact, it removed all the mystery from the Wonka character, leaving us with an unfulfilled man-child who had to fill the void of a loveless relationship with a love of candy. Is this supposed to be a moral of some sort? If so, then Tim Burton should follow his own lesson: cramming the screen with creepy giggling and screaming visuals does not make for a reimagined piece of genius. It makes for a flavorless gobstopper that is indeed everlasting."
2,"The original ""Willy Wonka and the Chocolate Factory"" is one of my all-time favorite movies. I knew there was a very slim possibility that I would like the remake as well or better, but I gave it a chance and watched it with my kids... and I absolutely hated it. I am stunned that people like this movie. In the original, one of the best things is the wonderful music. Who can forget the song Gene Wilder sings in the chocolate room, or the opening song in the candy store, or Grandpa Joe and Charlie singing ""I've Got a Golden Ticket""?... these are only three of the many great songs that enrich the 1970's version. In this new film, however, the only songs are those that are sung by the Oompa-Loompas after each child's demise, and, ohhhh... how incredibly stupid and annoying those songs are. Johnny Depp's performance as Willy Wonka made me want to vomit. And the thing is, I normally love Johnny Depp. I think he is one of the most talented actors out there... but he was awful in this movie. I totally agree with the people who are saying he reminded them of Michael Jackson. Creepy and irritating. The absolute worst was the ditzy valley girl way in which he said, ""Kay?!"" after each command given to an Oompa Loompa. The kid who played Charlie was okay... one reason why I gave this movie a vote of 2 instead of only a 1. But I sure did like the original Charlie better. In the original movie, I cared about Charlie a lot more. I liked the attention that was given to the development of his character, what with the scenes at his school, or when he is peering longingly into the window of the candy shop, or the touching scene at his mom's work. There was none of this depth in the new movie. The hour and a half that I wasted watching this movie is an hour and a half of my life that I can never get back! All I can do is warn other people... if you haven't seen it yet, you aren't missing anything... don't waste your time!"
2,"My main beef right off the bat is this___________ ___________________ You know what that is? That's dead space, dead frickin' air. Fill in the blank. You have producers who pay the director to pay actors to ACT! But never mind the whys of why this film is bad. Lets get into the particulars, as yes you must compare it to the 1971 version. It's the same story, the same characters, some of the same dialogue. The overall feel of this film experience is flat and joyless with a hint of perverse smarm. How many times can you put up a lame piece of dialogue for the very talented and charismatic Johnny Depp to read and you get a Milk Dud back and more actors stare back in hipster amazement? These actors, their talent not withstanding do doubt auditioned hard and spent hours in the makeup chair, only to shine for a very brief moment when they get to express their characters'...motivation (?@) But the focus is all on Depp and oh what a wonderfully lovable weird character he's supposed to be. Well, lovable only in Charlie's eyes. Tim Burton is a pretty weird looking guy himself, does he think it's funny when people stare at hi whenever he says something? What if an AD stared at him like a Klingon when asked to adjust a light or get him coffee? He's be fired! The only reasoning for this logic could be the typical projection that goes on between a director and his favorite actor, who represents an idealized version of the director himself. Maybe it's to poke fun at himself, for directors surely need that. To quote Francis Coppola ""I think the film director is one of the last truly dictatorial positions in society today"". And thus it's those guys who truly have tasted success that go on to make films that are truly out of touch with their audience. Maybe you just want to please the mall audiences that will chew and chuck their popcorn and mimic their annoying mirror images on screen ala Mike Teavee and Violet Beauregarde. But I am a film fan and intellectual who writes long rambling online reviews....someone kill me!......and I've seen the original and it's great and want this movie to be good, or at least worthwhile...watchable...anything....

What a waste of time and resources. for every second of irony-stupefecated silence gawking at WW is time that could have been spent exploring the individual characters. Not that I needed to see more about their lives, but they're on the tour, give em a shot to say something witty, something original for Chrissakes. The whole mumbling bit, repeated by Wonka to Teavee is just hostile. The makeup of Violet B. and her mom is is the only improvement from the original I think. Between her and Teavee you truly get an illustration of what the suburbs produce, hackers and fitness gurus, TV junkies and snipey Caucasians. Veruca Salt this time, is ultimately played with some subtlety, but I preferred the manic unrelenting sledgehammer that was the original girl. A rare role for the great James Fox (see Performance, people!) goes largely wasted, as Mr. Salt, for all secondary roles are relegated to gawking and sighing in resignation. ""Am I the only sane person here?"" he thinks. Augustus Gloop is just a joyless,unfortunate and scary sight. You at least feel good for him in the end as he walks out saying he tastes good. At least he has some self-esteem.

The irony spreads, even to Charlie Bucket's family. Kudos to the set designers for making their abode incredibly crappy, that works. The relatives in bed are given some catch-phrases to work with, but they too are not immune to gawking with impunity as the candy-crazed drama plays out. Charlie's parents are the only ones who have an excuse not to overact, or what passes for emoting here. They simply work hard and are too tired for active parenting. BTW it's a surprise to see Helena Bonham Carter here, due to her propensity for breaking up her directors marriages including Burton and Lisa Marie. Yo...how does that happen? and Yo....where's Charlie's paper route? And yo....who blew the budget so wide open they could only afford one Oompah Loompah and simply CG'd the rest. Again, another example of this version's lack of soul.

Now Johnny Depp. He's a fine actor, he's right for the part, but not everything he's capable of can turn around a bad script and a director in a slump. Oh why do directors give in to ironic staring and DADDY COMPLEXES! Every damn movie I see has the main character fighting through endless melancholy from a bad relationship with their father. Actually this one is well realized, the whole thing with Dad Denist Christopher Lee, always welcome, a Burton stalwart. But to have this infect Willy Wonka, in the current context of Michael Jackson-isms lingering too near the surface and too near the children, it's just too damn creepy to even go there.

All in all with the extra details chucked in, it's all tied together rather quickly at the end. You know the Bucket's integrity will never be questioned so you don't need the Fizzy Lifting Drink episode. So the weird Wonka and the bewildered Bucket are in business together. I give 'em 10 years before Charlie wises up, has Wonka committed to an asylum and sells his stock in the company to Mr. Salt. It's just business."
2,"I have been dreading seeing this movie ever since I heard that it was being remade. I am a huge fan of the Gene Wilder version and still sing along to it when it comes on TV. That will not be happening with this film. There are no catchy tunes in this version, you can't even understand the words never mind want to remember them. I feel sorry for the little children out there who will grow up watching this version and miss out on the cool songs from the original.

I was very distressed by the Oopma Loompas in this film. The sight of Deep Roy replicated thousands of times was not a nice sight. They were not as fun and cute as in the original and as previously mentioned their songs were awful. They ruined the movie for me. Every time they appeared on screen I cringed.

I felt that this version lacked the warmth and humor of the original. Depp's Wonka was cold, childlike and unfriendly. The fact that he refused Charlie's family to live in the factory was bizarre. Nothing like the book or the Wonka character we love. While Depp acted very well I just didn't feel that he was Willy Wonka. I much prefer Wilder's quirky version. You know he has a dark side and is a little insane but you love him, with the Depp version it made you wonder why Willy Wonla would want to open up his factory to children and give it away if he hates everyone so much.

One aspect of the original film that I liked was when we got to see Charlie at school and working on his paper round, you realize that he is a lonely boy with no money and therefore no friends. In the new version, Charlie is never seen anywhere except on one street or in his house, he doesn't talk to anyone except his parents. He doesn't come across as such a sorrowful character as in the original and so you don't really care about him as much.

I will not be watching this again, I will however watch the original thousands of times."
2,How did we as a species collectively move on from this catastrophe? 2005 was meant to be the end. We spit in the face of God with every breath we take
2,Seriously. I love Tim Burton but this movie was not great at all. He did not improve on the classic at all. I think too many changes were made in this updated version. I don't think that the audience need that much detail about the small details. I think that they cut too much out.
2,This movie is total garbage. Seriously lacks the soul that the original has. Of course thats to be expected considering its done by Hollywood's supreme master of over doing it Tim Burton. JUst another addition to a long list of stories this guy has massacred. Johhny Depp is a great actor but his performance in this is terrible. He is very annoying and trying far too hard to seem eccentric. It was very hard to watch for me. Everything about this movie tries far to hard to achieve something it just could not. Using one actor for all the umpa Lumpas was a big mistake also. Freddie Highmore is great but the casting for the rest of the children was awful. I find it pointless that this project was even attempted at all. It is stupid to remake classic movies that are under 40 years old.
2,"Charlie and the Chocolate Factory"" is a lackluster adaptation that falls flat in several aspects. Here's why:

Flat Execution: The film fails to capture the whimsical magic of Roald Dahl's original story. The vibrant world of Willy Wonka's chocolate factory feels disappointingly two-dimensional.

Posh Charlie: The portrayal of Charlie Bucket, played by Freddie Highmore, lacks the genuine charm and relatability of the character from the book or 70s film. Instead, he comes across as a polished drama school student, missing the heartwarming innocence we expect.

Dull Characters: All the characters, including the eccentric Willy Wonka (Johnny Depp), suffer from a lack of depth. Mediocre acting and poor dialogue also don't help.

Missing Impact: Unlike the 1971 adaptation (""Willy Wonka & the Chocolate Factory""), this version lacks impact. The emotional moments fall flat, and very little humour.

Warmth Deficit: The film lacks the warmth and genuine connection between characters that made the original so endearing. It's a missed opportunity to evoke the same feelings of wonder and joy.

Forgettable Songs: The film's musical numbers fail to leave a lasting impression. They lack the catchy tunes and memorable lyrics that made the original so delightful.

In summary, ""Charlie and the Chocolate Factory"" pales in comparison to its predecessor. If you're craving nostalgia, stick to the classic. ????"
2,"I love the original. I hate the remake. The remake was stupid. They used the same umpaloopas. They same guy. They did not have different ones. They used, the same one. To much computer crap to it. It was so out there. No one can survive in a little house with wholes everywhere. The original, they had a complete house. They went way to far with the remake, I am shocked that Johnny Depp chose this film. It sucks.... All the characters were annoying. Charlie was a small cocky child. The grandpa is a child predator. They added in so much stuff and they took out so much stuff.

I give it a 2/10. The reason is that I am shocked it made it to theaters. This movie is so over- rated"
