rating,text
9,"A marvelously delectable, albeit bizarre and ingratiating concoction, ""Charlie and the Chocolate Factory"" assembles enough ""freaks and treats"" for deliciously satisfying entertainment that will have you scratching your head in bemusement in strange areas and licking your lips in its visual feast. The new ""Wonka"" tale of the fantastic world of sweet delights is far less ""charming"" in terms of innocence and conventional in terms of story structure than the Gene Wilder version of Dahl's masterpiece, but rather, it deviates as an eccentric, thrilling, and downright psychedelic adventure into the realms of fruitful imagination and awesome aberration. In some respects, it's still that endearing little tale of a wondrous happening realized for an indigent little boy, Charlie Bucket, who dreams of bigger and better things, yet stays dear and true to his family in any matter. Freddy Highmore instills the adorable innocuous, curious, and faithful nature of Charlie Bucket, and gives us plenty of reason to cheer for his golden day of fun being realized, even after the selfless lad initially declines the ""golden ticket"", out of concern for his family's living conditions. On the other hand, a child of a different nature, Willy Wonka, is explored on less empathetic terms, and we can only gather from his various reflections that his eccentric, uncanny, and somewhat eerie nature is founded on repression and emotional neglect, leading him to eventually realize that ""chocolate is the only thing that makes sense"". Willy Wonka, we come to realize, is one strange, unadulterated hermit, who has compassion for his ""Oompa-Loompas"" and a zealous proclivity for chocolate, but has little concern for anyone or anything else the world over. Perhaps nothing can explain some of his capricious, agitated tendencies, or his ghastly, gleeful countenance, or his mousy articulation, or anything else, for that matter. Through the bizarre and fascinating journey through Willy Wonka's factory, we become immersed in a visual feast of dazzling set designs, gorgeous colors, and marvelous, innovative visual effects that enthrall our senses and compensate for whatever bizarreness we encounter along the way from Depp's ""Wonka in Neverland"". It's a wickedly gorgeous, thrilling, and freaky adventure of a movie that can be sweet and ravishing, fruitful and wondrous, or bizarre and zany whenever it pleases, and we get a sweet taste of it all throughout. For those who detract and even dismiss the cinematic quality of the film for Depp's ""zany, over-the-top, creepy"" interpretation of Willy Wonka, I would argue that one can easily get past this weirdness by absorbing all of the visual splendor, or beating to the trippy, zany Danny Elfman score, or appreciating some fantastic talent all around from the adorable cast of children, to enjoy a perfectly delightful film experience. It's wild and crazy, but it's also sweet, thrilling, and fascinating- a real treat for those who can stomach Johnny Depp's bizarre, inexplicable antics, and I can assure you, there are plenty of reasons why you can. I wouldn't entrust my child in this Wonka's hands, but I wouldn't deny my child this wonderful cinematic experience, either. I'll take Tim Burton's crazy and exciting trip in Willy Wonka's wondrous factory any day over flocking to much of the uninspired, banal refuse that's normally hogging multiplexes in the summertime. You don't even need the heart of a child that explodes with joy at the finding of that last golden ticket to enjoy this ""Chocolate Factory""- just bring an open mind and a thirst for adventure and visual delight, and you may discover a real treat indeed. Much of it may even dance in your mind long after a regular ""sugar rush"" and some of the Oompa-Loompa singing numbers are not to be missed or forgotten! "
9,"One of the better films to come out of the remake factory, Tim Burton's version of Roald Dahl's beloved book is an unqualified success.

Setting aside memories of the 1970s Gene Wilder Willy Wonka, here we have Johnny Depp with ghostly pallor, squeaky giggle - altogether a more creepy and weird prospect (and very like Michael Jackson, whether this was intentional or not).

Charlie Bucket - cute little Freddie Highmore - is so obsessed with Willy Wonka and his factory that he has built a replica in his house. he only gets one choccie bar a year but hopes to find the elusive Golden Ticket which will get him into the factory. The first four tickets are snapped up by stereotypical kiddie horrors - Angustus Gloop, who just eats and eats; Veruca Salt, a spoilt brat from Buckinghamshire; Violet Beauregarde, gum chewing, kick-boxing American champion; and Mike Teavee, obsessed with the flickering box in the corner of the room and his noisy Playstation.

Of course Charlie gets his ticket, too (it wouldn't be Charlie and the Chocolate Factory if he didn't) and off we go into an inventive trip around a magical, crazy place populated by numerous identical Oompa Loompas (lots of computer generated Deep Roys singing and dancing in formation). The fun as ever is seeing how the horrid kids get their just desserts during the trip.

Illustrious casting (James Fox, Helena Bonham-Carter, David Kelly, Liz Smith, Christopher Lee) and fabulous special effects (the Great Glass Elevator; the river of chocolate; the trained squirrels; the Oompa Loompas), together with Dahl's dark humour, make this a confection to be savoured.

May be a little scary for the smaller child, but this is a surprisingly good film. Wonka's character is a little more developed than in the earlier film, and although the ending has been tweaked in true American saccharine fashion, it works. It has the feel of a Christmas release rather than a summer blockbuster, but there's nothing wrong with that.

I especially loved the Oompa Loompas' different musical styles for the songs, from disco to heavy metal - inspired!"
9,"When my husband and I heard that Tim Burton was making a new film version of Roald Dahl's CHARLIE AND THE CHOCOLATE FACTORY starring his favorite leading man Johnny Depp as Willy Wonka, the world's quirkiest candy maker, we knew it would be a perfect match of filmmaker and source material, and indeed it is! Burton's inventive imagination and dark, twisted sense of humor suits Dahl's gleeful misogyny perfectly, yet still results in a family-friendly film simply because, like Depp's Willy Wonka, it doesn't pander to the young'uns. Indeed, Wonka doesn't even seem to like the golden-ticket-winning kids he invites to his weird and wonderful confection factory, though in his own oddball way Wonka eventually warms up to our hero Charlie Bucket (Freddie Highmore). Who wouldn't like the selfless, poor-but-thankful-for-his-blessings Charlie, especially compared to the four spoiled brats competing against him for the ""special prize"" Wonka dangles before them? The kids' acting styles work well, with young Highmore's un-actorish down-to-earth quality playing off well against the appropriately flamboyant brattiness of AnnaSophia Robb (as super-competitive Violet Beauregarde), Julia Winter (Veruca Salt, the overindulged rich kid), Jordan Fry (Mike Teevee, now an aggressive video game freak as well as a television addict) and Philip Wiegratz (Augustus Gloop, a sweet-faced but selfish glutton). Wonka is also given a back story of funny yet poignant strife with dad Christopher Lee, a dentist (!) who takes his work just a little too seriously. This angle could have been as overly sweet as a bad piece of candy, but the cast, Burton, and screenwriter John August work it gracefully into the family theme. Unlike Wonka, Charlie has a loving relationship with his eccentric family (all played with warmth and wit by a cast of fascinating faces, especially David Kelly as Grandpa Joe, Noah Taylor as Charlie's dad, and Helena Bonham Carter as Charlie's cabbage-soup-making mom). It helps that Depp and Highmore have good chemistry. (Fun Fact: Depp recommended Highmore to Burton after working with the lad in FINDING NEVERLAND. Another FN veteran in the cast: Eileen Essell of DUPLEX fame, playing Charlie's Grandma Josephine.) With Alex McDowell's production design, Philippe Rousselot's lush photography, and Gabriella Pescucci's costume design, the movie is deliriously gorgeous to look at, like a collaboration between Edward Gory and Peter Max. Thanks to the deadpan performance (or should I say performances? :-) of a CGI-multiplied Deep Roy, along with Danny Elfman's fabulously fun score -- with songs based on lyrics from Roald Dahl himself, yet reminiscent of Elfman's work with Oingo Boingo -- the Oompa-Loompas' production numbers are a delight to watch and listen to (no cover version of ""The Candy Man,"" sorry! :-). Our whole family had a blast -- CHARLIE... is the tastiest sweet-and-sour sugar rush of the summer!"
9,"And this is one of those times that that just isn't true.

That said, it's truly difficult for me to compare this movie to the original; they hold two rather different moods. Johnny Depp's performance as the slightly eccentric Willy Wonka just seems different than Wilder's some 30 years ago. Where Wilder is the wise, witty man behind the factory who breaks out into song every now and then about imagination, Depp is flat-out weird. He almost seems a bizarre mix of Michael Jackson and Freddy Kreuger, yet he pulls it off perfectly. He's just not the kind of guy you want taking care of your kids, because he laughs and dances as they turn into behemoth blueberries, get sucked up giant pipes, and get dragged around by squirrels. And then he encourages you, the parent, to do the same! So why do we like this all-too-creepy man who just watches and waits as one by one, the children fall prey to some bizarre trap designed perfectly to ensnare the children based upon their oh-so-annoying faults? Honestly, I don't know. The viewer will find an aura about Depp as he acts, however, that, simply put, entrances the viewer into wanting to see more, to learn about his horrible, candiless past, and to learn of how he shamboozled the Oompa-Loompas into doing his nefarious bidding.

Or something.

And it doesn't hurt that the cast surrounding Willy Wonka is simply amazing. Each of the children, their parents, the Bucket family, and the Oompa-Loompas find themselves delivering top-notch performances. Honestly, I think the only character who might have been more fleshed-out would be Adam Godley, the man who plays Mr. Teavee. And yes, I know that perhaps he wasn't as fleshed out in the book. All I'm saying is that maybe it would've been nice if they had given him just one more joke or stunt. The family, especially Grandpa George and Grandma Georgina, are family-like, if that makes sense, while still being hilarious.

The musical numbers... honestly, they were a good change, though I will complain, as I so often do, in the fact that I really couldn't understand everything that was being said by the Oompa-Loompas. Still, they provided absolutely hilarious interludes between each child being taken away.

The factory, the main set of the movie, finds itself as being an environment that is a pure joy to view, with its colors, shapes, puppets, animals, and most importantly, candy everywhere one looks.

And all of this comes together to deliver a unique, enjoyable, and refreshing experience. Masterful."
9,"I thought that Charlie and the Chocolate Factory was an excellent movie. I think that Johnny Depp portrayed Willy Wonka quite well, and the only thing I thought could have been improved was the Oompa Loompa songs. I thought they were good, but could've been a bit shorter. I thought that Tim Burton did a great job making this movie, and although friends of mine disliked it, I thought it was great. They said that they hated the Oompa Loompas and just over all the entire movie, but as I said before, I thought they were good, just a bit of a shorter song would've been nice. I also liked the ending of the movie, which, although different from the book, worked out quite nicely.

Yes, Charlie and the Chocolate Factory was an excellent movie, which I would recommend to anyone."
9,"I find it interesting to see so many people referring to this movie as a remake of the earlier movie with Gene Wilder. The way I see it, both movies are simply remakes of the fantastic vision described in Roald Dahl's book. Neither movie is perfect, but of the two I significantly prefer Tim Burton's effort.

Part of this simply comes down to a bigger budget and 34 years progress in special effects of course, but Burton's directing style and flair for juxtaposing the surreal with an exaggerated version of normality is just tailor-made for this job, and he does not let us down. The sets are beautiful, and the characters, with the exception of one, are spot-on perfect renderings of Dahl's caricatures.

Curiously enough, I think the weakest point of both movies is in their portrayals of Wonka himself. Gene Wilder was sufficiently eccentric, but just a tad too genial. The Wonka of the books has a distinctly callous streak and a cruel sense of humor. He obviously takes great delight in seeing the bad kids get what they deserve, for instance. On the other hand, Depp's Wonka perhaps goes too far the other way. He has the right kind of flippant indifference, but also has too many moments of self-doubt and uncertainty. The Wonka of the books was above all supremely confident in his own abilities. The flashbacks to Wonka's past in this movie just seemed to weaken the character.

But at the end of the day, these movies are adaptations and certain changes are inevitable. I liked Depps's Wonka, even if it wasn't quite what I expected.

A few highlights, in case you're not already convinced:

The songs. I was laughing non-stop through every one... And unlike in the earlier movie these songs actually use Dahl's original lyrics.


The effects. As you'd expect from Tim Burton, the film is a weird and wonderful visual feast. A perfect match for Dahl's quirky ideas.


Depp. As ever, a masterful performance. Even more deranged than the book version, but an interesting take on the character.


The story. Except for some slightly unnecessary diversions into Wonka's past, it by and large it follows the book, which is a good thing.


The kids. Each and every one is a perfect stereotype.


The Oompa-Loompas.


The 2001: A space Odyssey references (and other movie references, e.g. Depp with the scissors in the beginning).


Just about everything else...


If I had to pick one other flaw, it would be that the movie takes a little too long to get going in the beginning. But just hang in there, wait for the factory gates to open, and enjoy the ride...

Bring on the Great Glass Elevator!"
9,"Oh how the child in me reveled in this beautiful re-imagining of the Roald Dahl classic! As someone who never liked the 1971 film, it was so refreshing to see Burton's take on it, and Depp's exceeding SUPERIOR portrayal of the reclusive, strange Wonka. Many have criticized his performance, but those who are criticizing need to understand the source material a little better. Those who have read the book but still didn't appreciate Depp's performance should at least appreciate what he was reaching for. For me, every word out of Wonka's mouth was hilarious, and the special touches and ""inside jokes"" involving Depp and Burton's other films together made it even more enjoyable and worth a repeat viewing.

The sets were gorgeous, and the Danny Elfman score was perfect as well as his adaption of the Oompa Loompa lyrics from the book. In fact, the Oompa Loompas were fantastic.

The only aspect that kept this movie from being 10 stars was the back story with Wonka's father. I thought it slowed the momentum of the film, but not enough to detract from its magic."
9,"First, I would like to state that one of my all time favorite movies is Willy Wonka and the Chocolate Factory. I wasn't sure if I was going to enjoy Charlie and the Chocolate Factory, but from reading the early reviews of the fact that it was NOTHING like the first movie, I went in with an open mind. I took my two children (6 and 10) who absolutely loved the movie! My son usually has trouble sitting through movies but had no problem with this one. I loved how this movie gave the background to why Willy Wonka was the man he became by showing scenes from his childhood. The Gene Wilder version was more about the children where this movie was about Willy Wonka and the children. The scenes in the factory were amazing --- even better than the first movie! The only negative thing I would say is I enjoyed the music more in the first movie than this movie.

I highly recommend this movie for everyone. This is the best family movie of the summer so far!!!!"
9,"Tim Burton and Johnny Depp do it again for me. A great director and actor duo the best since Martin Scorsese and Robert De Niro. Johnny Depp knows how to bring a character to life, if you're looking for someone to play an eccentric character these days then get Johnny, Films such as Ed Wood, Pirates of the Caribbean, Sleepy Hollow and the recent The Libertine all show how much life Johnny puts in to his characters, he plays them Jack Nicholson style, over the top but definitely not pantomime. Tim Burton's visionary is better than ever after the dreadful Planet of the Apes he got back on form with Big Fish but that didn't show how visionary he can be, this is Tim Burton full on reminding me of the Beetle-Juice and Edward Scissorhands (another great Burton-Depp Collaboration) days.

This version definitely ain't no remake, Burton as definitely stayed loyal to the book, you can see this by just looking at the title, no shits that we call Hollywood producers have got their hands on this and changed it to 'Willy Wonka' and as for all the haters of the new version out there, Roald Dahl hated the original thats why he never gave them the rights to make Charlie and the Great Glass Elevator, which no doubt probably would have been titled 'Willy Wonka's Great Glass Elevator'. So if Roald Dahl hated the original so much what does that tell you? so think on before saying a classic has been ruined because for me a classic much loved book was ruined by the Gene Wilder version. I will admit although the Gene Wilder version was a bit of a classic for me, especially the Ooompa Lumpas. I've got to hand it to Tim Burton and Johnny Depp they have won the golden ticket with this version, the script is great and the directing is beautiful, and the on screen chemistry between Johnny and Freddie is fantastic, as was it in Finding Neverland, you feel like they're father and son. Definitely a must see 9/10"
9,"Why oh why do people insist on comparing this movie to the 1971 version? I realize everyone is entitled to their opinion, but why can't this movie just stand on it's own? I am tried of hearing ""You can't help but compare it to the original."" YES YOU CAN! The 1971 version was a fantastic movie, and we all loved it as kids and most of us still love it today, but let's face it folks, it's not a truly great movie! For it's time, the effects were great and the set pieces were all really cool, but the acting was not exactly Oscar worthy!

***SPOILER ALERT - IF YOU HAVE NOT SEEN THE MOVIE, SKIP THIS SECTION*** The only

thing I will say is that I could have done without the backstory about Willy and his father. To me, that's just dumbing down the audience. The screenwriter should have just left Willy as an enigma. We do not need to be told why he is the way he is.

I am glad they left in the scene from the book where Charlie sees the other children as they are leaving the factory at the end.

I also do not care that they changed the Golden Geese to trained squirrles or that they left out the Fizzy Lifting Drinks.

***SPOILERS OVER***

My advice is to just go see the movie. The sets are amazing and the story is closer to the book than the original version. Of course they changed a few things.

By the way, that's another pet peeve of mine, when people complain that they change things from the book or leave things out. People need to understand that it's incredibly difficult, most times, to be 100% faithful when adapting a book to the screen. When people read a book, they read at their own pace. They put the book down, walk away, re-read certain passages, etc. When you adapt for the screen, you have to pace the movie so that the average person can keep up. Also, you have to trim some stuff or, for the most part, all movies would be 4-6 hours long! Go see this movie and enjoy it on it's own merits. If you don't like it, fine, but don't hate it because it's different than the first one or because it's different from the book."
9,"DO NOT.....I repeat DO NOT go into seeing this movie with the idea of comparing it to 1971's Willy Wonka and the Chocolate Factory. I'm reading all these reviews and I keep seeing people compare this movie to the 1971 version.

It is better to consider this movie an original, rather than a remake. While the story has the same basic principal, Charlie and the Chocolate Factory stays more true to the original book than does the earlier film.

Johnny Depp give a very eccentric performance as the great Willy Wonka. At first you love him, then you hate, well maybe not hate but dislike him, and in the end you love him again.

The scenes were there are many Oompa Loompas leave you amazed know there is only 1 actor playing all of them. Their songs are a little difficult to hear, which is one drawback, but it's great seeing Johnny Depp's reaction to them when they are singing.

Overall I would say the movie is very good and you can definitely tell that Tim Burton was at the wheel of this movie, his style is stamped all over. I would certainly recommend this movie for all those looking for a good time at your local cinema, and remember don't go in looking to compare it to the 1971 adaptation of Roald Dahl's novel."
9,"I just had the pleasure of seeing Charlie and the Chocolate Factory and as a fan of the original, I must say...WONDERFUL JOB!! It seems in todays world of remakes, the original story is lost, or some of the most important plots are forgotten; not here. True to the original, with a hint of originality! In my opinion, if they had cast anyone BUT Johnny Depp in this role, it would have been a waste! His sarcastic comments and facial expressions are most enjoyable and had me laughing through out the movie. I could compare it to Shrek: Created with kids in mind but still VERY enjoyable for adults! My only issue w/the entire move is some of the music that is sung by the oompa's, as sometime the words are hard to understand, but I guess even the chocolate factory needs to get upgrades these days. Great family movie, enjoyed it completely! Great Job, Great Casting, Great visuals, Great fun!!"
9,"As one who grew up with the original Wonka, I found Burton's rendition to be a treat! Most moviegoers know the fantastic quality of both Roald Dahl and Tim Burton and have a fairly good idea of what to expect, but I never expected to be delighted and entertained in a such a detailed way. Burton and his crew have examined every aspect of the film to make it visually captivating and patent-leather glossed.

Burton pays tribute to Stanley Kubrick's ""2001"" and the original Gene Wilder film in the TV chocolate scene. The usage of Strauss' ""Also Sprach Zarathustra"" did NOT go unnoticed in an excellent homage to the Kubrick film.

I was slightly disappointed by the absence of the Fizzy Lifting Drink scene! I wished Charlie would not be such a little angel - let's give him a chance to be a kid instead of a responsible adult trapped in an eight-year-old body.

Depp's performance as the creepy-eternal-child with a voice from MILWAUKEE was delightful. (I kept thinking Kitty Foreman from That 70's Show) He captured the egocentric, but righteous and just character perfectly. His green-gray face and perfect lip coloring did creep me out, but the purple rubber gloves were a perfect touch. What's with the giant goggles - I kept seeing Elton John somehow.

Thanks Tim and crew for a wonderful take on an old favorite!"
9,"Whatever you do, do not think of this movie as a ""remake."" It isn't. This film is a completely fresh approach to Willy Wonka based strongly on the book itself.

Truthfully, I thought the beginning of the film dragged just a bit, even thought the look and visual feel was amazing. But once we are introduced to Willy Wonka - pandemonium and riotous giggles ensue! Every word that comes from Johnny Depp's perfect Willy Wonka is a gem - guaranteed to make you laugh or your jaw drop. Truly, Johnny's performance MAKES the film.

Freddy Highmore, as Charlie, is pitch perfect. It doesn't hurt that just to look at him makes your heart break. Every time he appears on screen you want to grab him and hug him! But this talented boy plays Charlie as a strong kid who takes what is given him and makes the best of it. He is happy as long as he has his family. Absolutely brilliant!

Deep Roy as the Oompa Loompas was terrific as well. Burton really went the right way with how he portrayed the Oompa Loompas. Couldn't have been done better. And the musical numbers performed by the tiny men are some of the films best highlights.

Bottom line is - GO SEE IT! You won't be sorry. A film-going experience has never been sweeter!"
9,"This comment contains spoilers, so if you don't want anything spoiled, than just read the second paragraph below. I have just seen this movie, and I was completely speechless! Tim Burton, Danny Elfman and Johnny Depp have collaborated once again. This remake of the classic ""Willy Wonka and the Chocolate Factory"" is very well done. The special effects are astonishing (effects that could not be done back in 1971), there were a lot of funny lines, and it was also scary at some parts (what else would you expect from Tim Burton). The intro during the opening credits was a little scary, because it didn't give much of a feeling like we were looking at a chocolate factory, but it was kind of cool that we got to see Wonka placing the five golden tickets on five completely random Wonka bars. The Oompa Loompas were also well developed as well as the songs they did. In the original, they sang their song with different lyrics for each rotten little kid, but in this movie, each kid got a completely different song! The way the other four kids were developed was a little disturbing to me. Verucca was sort of the same as she was in the original, but I think she scared me a lot more in the original than she did in this one. In the original, Augustus was dressed formerly, but in this movie, he's dressed like a typical chubby kid; his personality is still the same, though. Violet's a blonde in this movie, and she's also a martial arts champion; in the original, there was no real exploration to what Violet did for a living. Also in the original, Mike was obsessed with TV, but in this one, he's obsessed with video games; also in this movie, Mike is a lot ruder, and he doesn't really talk much about what he's into. Another thing that made this movie different from the original are the parts where Wonka thinks back to his childhood, which kind of made me feel a little sorry for the character. At first, I thought nobody could do Willy Wonka like Gene Wilder, but Johnny Depp did a wonderful job! As for the ending, unlike the original version, we actually get to see what happens to the other kids. Adding on, Tim Burton said that this version was going to follow the book more, so I was kind of fearing that this movie was going to end the way the book ended with Grandpa Joe just saying, ""Yippee!"" Fortunately, it had an all new ending different from the book and the original movie.

For those of you who haven't seen this movie yet and want to see it but don't want anything spoiled for you, all I'm going to say is, be prepared for an amazing movie!"
9,"Better than the first with an even better cast. Johnny Depp as Willy Wonka, Freddie Highmore as Charlie Bucket and David Kelly as Grandpa Joe. The three actors and their characters were so good together that I really felt a true realness about them. Stunning visuals of the grand chocolate room and the amazing boat ride sequence really started Willy Wonka's grand tour with a bang. One thing I could never have been aware for was the quirky Oompa Loompa songs. Original and yet modern, Danny Elfman is a genius. Along with the casting, all of this really made for a great movie. Hoorah for Tim Burton! It really felt like a Burton film and was done so as to feel like it really was coming out of a story book, which of course, it was. Tim Burton is either a genius or completely nuts but either way, he certainly knows how to put on a show. Go see it! Go see it!"
9,"I LOVED this movie. I was a little nervous about going because Johnny Depp seemed like a scary Willie Wonka from the commercial and made it look retarded, but I wanted to see it because I was recently in the play 'Charlie and the Chocolate Factory' so I now LOVE the story. The movie was hilarious though! I loved how Willie kept having flashbacks from childhood, and finally he says, ""I'm sorry, I was having a flashback."" ""Do these flashbacks happen often?"" Mr. Salt then asks. ""Increasingly... today!"" Willie replies. And the fact that all of the oompa loompas all had the same face! LOL And the robots! Everyone thought they were kinda childish and pointless, except Mrs. Gloop, who was kinda dancing along. And when they exploded, it was so funny! And then Willie pops up by Mr. Salt clapping. And then later with the 'recently added' robot hospital. ROTFL!!!!! The only major thing I didn't like is that the actors/actresses didn't react much. When the kids reached their eliminations, the parents didn't freak out much. In the play we were told to really react. I probably freaked out more in the play for my one part than all four parents combined. I just think they should have been a little more upset, but otherwise it ROCKED!!!"
9,"This adaptation of Charlie and the Chocolate Factory was great. Of most of us would be a little bit skeptical about this movie because we all grew up with the original and already felt it could not be duplicated. Tim Burton could not have did a better job with this movie. The Cast was perfect. Johnnie Depp was hilarious. He was the best Willy Wonka ever. Tim Burton and Johnnie Depp make a great team as we will see in The Corpse Bride in September. Also, this movie will make you want a gang load of chocolate too. After watching the movie, I went to buy and Big Kit Kat. This movie was great and I can't wait for to hurry up and come out on DVD. If you haven't seen this movie yet, get off your butt and watch it."
9,"This film was so much more fun, even as an adult. The characters had more character, in general. There was more character development going on. There was more going on to keep your attention. It was funnier and there was humor for children and adults. Everything about it was just better. I've watched it more than once and enjoyed it each time. I enjoy older films too but the original just didn't do anything for me. A genuinely good movie for family movie night!"
9,"Willy Wonka promotes a tour through his chocolate factory, the greatest in the world, through five golden tickets hidden in the bars of chocolate.

Charlie Bucket finds one, for the pride and joy of his very supportive family, and he spends the day in a mysterious competition for an unknown award with other boys and girls..

After Burtons last remake/re-imagining (the monkey one with Marky Mark), i was very worried about this choice of movie. The original was a phenomenon, with probably one of Wilders most remembered roles.

I knew was Depp was going to be in it, and that all the other Burton trademarks would be present, but still, i had my doubts.

How wrong i was. Not only in my opinion does it exceed the original, but we are treated to the back-story of Wonka, which makes him more human in this version, rather than a mystical being in the original.

Depp is shockingly brilliant as the candy maker, and has a little bit of darkness to him. We rarely see him concerned about the welfare of the children when they become at risk, but obviously that is the whole point of the film.

Burton really digs deep with connotations of the seven deadly sins, and all of the main characters (Wonka, and the children) resemble one of the sins, if you can read between the lines.

But don't do that on your first viewing, enjoy the colourful sets and wonderful performances from all involved. It's much easier to watch than the original, and the dark to light contrast in narrative flows easy in the film.

A brilliant remake, well worth catching."
9,"Willy Wonka (Johnny Depp), the owner of a biggest chocolate factory in the world, put five golden ticket randomly in his Wonka Bars inviting the holders to come for one day tour in his mysterious factory. For poor Charlie Bucket (Freddie Highmore), who can only gets a Wonka Bar once a year on his birthday, the chances for a ticket are extremely slim. But good thing always come to the one with good heart. At the last day, Charlie won the chance to join 4 other children from all around the world; the spoiled Veruca Salt (Julia Winter), the competitive Violet Beauregard (Annasophia Robb); the fat Augustus Gloop (Philip Wiegartz) and the violent Mike Teavee (Jordon Fry). Together they start their journey in the magnificent Willy Wonka's factory.

Tim Burton is great! He successfully created a visual that seems a combination of real and unreal. This movie also features an outstanding performance by all casts. Johnny Depp gives us an eccentric genius but innocent Willy Wonka, Freddie Highmore is a perfect Charlie, and the four other children and their parents are fit in their role as amusing irritating characters : D This movie also good in playing with emotions. We all know that Charlie's gonna find the ticket, but you just can't stop your heart from beat faster when the time is come. What I like least about this movie is the Oompa Loompas' songs. I don't know why I got scary feeling about them :( But I can say that this movie is greatly enjoyable. Nothing could be sweeter. Well done!"
9,"Well, again Tim Burton has proved what a wonderful imagination he has, with his remake of the Roald Dahl classic; Charlie and the Chocolate Factory. The movie has everything, a great story, wonderful dialogue, and most importantly, great characters! On some factors, it differs in ways from the book, but Tim Burton definitely knows what audiences want, and these added in subplots are amazing, with the extra depth they bring to the film.

Freddie Highmore does an incredible job of portraying the young Charlie Bucket, immediately pulling strings with the audience, adults and children alike. Johnny Depp, as always, is magnificent in his role as the eccentric Willy Wonka. His character development throughout the film provides the audience with a character not so much whom they can relate to, but rather, one who they cannot bear to wait for the next piece of his dialogue. Everything that comes out of Depp's mouth in the film has been written to entrance and entertain, without any over-the-top rude or shocking remarks, a great challenge in todays world of 'shock comedy' as I once heard it referred to. The film's other characters are equally well written, and serve their purpose well, that is, to be disliked by the audience through the entire length of the movie. The Oompa Loompas deserve a critique of their own. The actors amazing ability to be funny and solemn at the same time is great! And the songs, well, as with everything else in the movie, they have been well written. The only criticism of this movie that i have is the ending, Burton did not follow Dahl's original idea for the movie, and instead finishes it, whereas, i believe this movie would have had great interest in a potential sequel, with Charlie and the Great Glass Elevator. It is possible for anyone, any age to see this movie and enjoy it, and if you cant smile at least once, all i can say is where is your sense of humour?"
9,"So I've spoken to a lot of people ( some who haven't even seen the film ) and it seems that while there's been those who welcome Tim Burton's adaptation of Roald Dahl's book, there's a general consensus that ""..oh, but you can never replace the original.."". Well, bloody hell, no one is trying to replace, or even remake, the original film. Its an ADAPTATION of the BOOK people, so stop being so damn precious about the original. No one is doubting the grandiosity of the first adaptation, and this version is not trying to replace it.. its just catering for audiences over 12 years old... Having said that, it is an absolutely fantastic film, much much much better than the first and one that will keep the audience feeling uneasy with its sugar-sweet dark quirkiness. Johnny Depp takes Willy Wonka to places Gene Wilder could never dream of..and this version is much more faithful to the book. SO, for cynics i have this advice.. watch the first on video and then see Burton's in the cinema..and if you're still not convinced, then read the bloody book so you can prove to yourself which film does it more justice."
9,"It's just what you'd expect from Tim Burton and Roald Dahl. The combination of director and author is perfect - and so is the film. It's not Tim Burton's best but it's absolutely worth the way to the movie theatre. If you like Big Fish or Nightmare Before Christmas, you'll love this one. It's colourful, weird enough to love it, and at the same time very carefully composed. The sweetness of the chocolate seems to ""infect"" the whole movie. All gestures and words seem to be carefully chosen without trying to make it annoyingly perfect. All the ideas, the author's as well as the director's, make you smile and wonder how someone can actually create such a wonderful yet strange atmosphere. Despite all the sweetness, there is some bitterness and some melancholy in this picture which is marvelously acted out by Johnny Depp as Willy Wonka. Charlie is that perfect kid without being in whatsoever way annoying. It's a lovely film and it would be a ten if it wasn't for Sleepy Hollow or Edward."
9,"I grew up with the original film (never growing tired of it), and I always loved Gene Wilder's acting. I had also read the books, so I was very dubious about a new film, considering some of the remakes that have left a bad taste. I read reviews that said it was not a remake, but a new interpretation of the story. As the film started, I did not at first know what to make of it. It did not take long though to realise that I was watching something special. Depp is nothing short of brilliant in the role of Wonka. I have not laughed so much in a long time. His constant ""Mumbling"" comments to Mike TV in response to his baffling scientific statements was hilarious. Also the line ""You're weird!"" had me in stitches.

Tim Burtons sets and use of colour were great. It had a slight feel of ""Edward Scissor Hands"".

All of the cast were brilliant. The Oompa Lumpas were different to the originals, but still very funny. It was also nice to see Christopher Lee again on the big screen.

I always ranked the original film as a children's classic along with ""The Wizard of Oz"", ""Chitty, Chitty, Bang, Bang"" or ""Mary Poppins"" etc.., but I must say that this new film has earned it's place in this hall of fame.

I will definitely buy the DVD when it comes out."
9,"I'd heard lots of other people say that Charlie is ""weird"" in this version of the movie - people who think this just don't get it.... or haven't read the book.

It is a classic Tim Burton movie and Depp is at his best. The make-up, the outfits, the warped humour..... it's all there. The build-up to the actual factory visit is excellent, we were all gripped and excited, like we could actually win a ticket ourselves!!!

The only negative thing I have to say about this movie is that I thought the Oompa-Loompa singing sections went on a bit too long although they were brilliantly done (I don't know anyone who likes singing in a movie!).

The effects are superb to delight the kids and the grown-ups will love the humour. See it..... I want to see it again I loved it that much!"
